,OBJECTID,ID,totalpop,ACSIPOVBAS,ACSEDUCBAS,ACSTOTHH,ACSTOTHU,MINORPOP,poc,LOWINCOME,lowincome,LESSHS,LESSHSPCT,LINGISO,LINGISOPCT,UNDER5,UNDER5PCT,OVER64,OVER64PCT,PRE1960,PRE1960PCT,VULEOPCT,VULSVI6PCT,VULEO,VULSVI6,DISPEO,DISPSVI6,dpm,CANCER,RESP,traffic,PWDIS,PNPL,PRMP,PTSDF,O3,PM25,D_LDPNT_2,D_DSLPM_2,D_CANCR_2,D_RESP_2,D_PTRAF_2,D_PWDIS_2,D_PNPL_2,D_PRMP_2,D_PTSDF_2,D_OZONE_2,D_PM25_2,STATE_NAME,ST_ABBREV,REGION,P_MINORPCT,P_LWINCPCT,P_LESHSPCT,P_LNGISPCT,P_UNDR5PCT,P_OVR64PCT,P_LDPNT,P_VULEOPCT,P_VSVI6PCT,P_DSLPM,P_CANCR,P_RESP,P_PTRAF,P_PWDIS,P_PNPL,P_PRMP,P_PTSDF,P_OZONE,P_PM25,P_LDPNT_D2,P_DSLPM_D2,P_CANCR_D2,P_RESP_D2,P_PTRAF_D2,P_PWDIS_D2,P_PNPL_D2,P_PRMP_D2,P_PTSDF_D2,P_OZONE_D2,P_PM25_D2,B_MINORPCT,B_LWINCPCT,B_LESHSPCT,B_LNGISPCT,B_UNDR5PCT,B_OVR64PCT,B_LDPNT,B_VULEOPCT,B_VSVI6PCT,B_DSLPM,B_CANCR,B_RESP,B_PTRAF,B_PWDIS,B_PNPL,B_PRMP,B_PTSDF,B_OZONE,B_PM25,B_LDPNT_D2,B_DSLPM_D2,B_CANCR_D2,B_RESP_D2,B_PTRAF_D2,B_PWDIS_D2,B_PNPL_D2,B_PRMP_D2,B_PTSDF_D2,B_OZONE_D2,B_PM25_D2,T_MINORPCT,T_LWINCPCT,T_LESHSPCT,T_LNGISPCT,T_UNDR5PCT,T_OVR64PCT,T_VULEOPCT,T_VSVI6PCT,T_LDPNT,T_LDPNT_D2,T_DSLPM,T_DSLPM_D2,T_CANCR,T_CANCR_D2,T_RESP,T_RESP_D2,T_PTRAF,T_PTRAF_D2,T_PWDIS,T_PWDIS_D2,T_PNPL,T_PNPL_D2,T_PRMP,T_PRMP_D2,T_PTSDF,T_PTSDF_D2,T_OZONE,T_OZONE_D2,T_PM25,T_PM25_D2,AREALAND,AREAWATER,NPL_CNT,TSDF_CNT,Shape_Length,Shape_Area,area
165172,165173,420034220001,1882,1882,1328,688,745,313,0.166312433581,280,0.148777895855,0,0.0,24,0.0348837209302,18,0.00956429330499,366,0.194473963868,197,0.264429530201,0.157545164718,0.0923353845899,296.499999999,173.775193798,-380.417536277,-171.857364541,0.6507527504,47.88016552,1.48668090482,19.8916227653,0.0356682573254,0.0599144146183,1.14484482167,0.0565639441789,37.728055,10.5950969863,-100.593630398,-247.557758033,-18214.4546037,-565.559487041,-7567.12212493,-13.568830575,-22.7924939966,-435.519046478,-21.5179162866,-14352.4137316,-4030.56069214,Pennsylvania,PA,3,34.9380432722,20.8500878699,3.98249819556,65.7139254696,5.95130112324,79.2686069708,57.9923614431,20.5230935943,15.7116148368,43.700217009,78.2275624762,40.0606110797,26.3486499745,86.6639728643,49.3570354122,80.2371948092,53.3311810816,47.5129011945,83.46944425,12.1543476447,17.4707787089,9.78051720653,17.2971087013,33.8847659303,5.84761313202,20.1753407463,3.91594874734,16.7620550306,16.9191692375,12.3416617652,4,3,1,7,1,8,6,3,2,5,8,5,3,9,5,9,6,5.0,9.0,2,2,1,2,4,1,3,1,2,2.0,2.0,17% (34%ile),15% (20%ile),0% (3%ile),3% (65%ile),1% (5%ile),19% (79%ile),16% (20%ile),9% (15%ile),0.26 = fraction pre-1960 (57%ile),12%ile,0.651 ug/m3 (43%ile),17%ile,48 lifetime risk per million (78%ile),9%ile,1.5  (40%ile),17%ile,20 daily vehicles/meters distance (26%ile),33%ile,0.036 toxicity-weighted concentration/meters distance (86%ile),5%ile,0.06 sites/km distance (49%ile),20%ile,1.1 facilities/km distance (80%ile),3%ile,0.057 facilities/km distance (53%ile),16%ile,37.7 ppb (47%ile),16%ile,10.6 ug/m3 (83%ile),12%ile,5029815.0,17079.0,0,0,17542.0960817,8747845.475,5046894.0
165173,165174,420034220002,515,515,294,153,153,0,0.0,16,0.031067961165,0,0.0,0,0.0,36,0.0699029126214,23,0.0446601941748,63,0.411764705882,0.0155339805825,0.0242718446602,7.99999999999,12.5,-177.235138779,-82.0806416283,0.6507527504,47.88016552,1.48668090482,21.4512717279,0.0105738120478,0.0540463378354,1.65466833406,0.0606894010397,37.728055,10.5950969863,-72.9791747913,-115.336254028,-8486.0477807,-263.492096486,-3801.91912168,-1.87405104571,-9.57891018675,-293.26537182,-10.7562944157,-6686.73706379,-1877.82348475,Pennsylvania,PA,3,1.68277258475,2.25678989181,3.98249819556,44.449286974,62.1160286102,8.86642217211,70.2451830872,0.101561056718,0.0290624437695,43.700217009,78.2275624762,40.0606110797,27.498410889,81.0208858687,45.6680727326,87.8213786258,56.0233029193,47.5129011945,83.46944425,17.6518842055,32.9964035388,29.43411631,35.4745613953,40.2595964,11.0325430377,33.838892594,6.99195852699,28.3504029971,38.2248217447,33.0918594581,1,1,1,5,7,1,8,1,1,5,8,5,3,9,5,9,6,5.0,9.0,2,4,3,4,5,2,4,1,3,4.0,4.0,0% (1%ile),3% (2%ile),0% (3%ile),0% (44%ile),7% (62%ile),4% (8%ile),2% (0%ile),2% (0%ile),0.41 = fraction pre-1960 (70%ile),17%ile,0.651 ug/m3 (43%ile),32%ile,48 lifetime risk per million (78%ile),29%ile,1.5  (40%ile),35%ile,21 daily vehicles/meters distance (27%ile),40%ile,0.011 toxicity-weighted concentration/meters distance (81%ile),11%ile,0.054 sites/km distance (45%ile),33%ile,1.7 facilities/km distance (87%ile),6%ile,0.061 facilities/km distance (56%ile),28%ile,37.7 ppb (47%ile),38%ile,10.6 ug/m3 (83%ile),33%ile,4405190.0,4755.0,0,0,12975.2007793,7638517.82625,4409945.0
165174,165175,420034220003,921,921,658,415,415,34,0.0369163952226,126,0.13680781759,0,0.0,0,0.0,13,0.014115092291,209,0.226927252986,288,0.693975903614,0.0868621064063,0.0691277596816,80.0000000002,63.6666666668,-251.265170515,-105.476577876,0.6507527504,47.88016552,1.48668090482,936.694262826,0.0227565614188,0.048159581629,1.50442713352,0.068782621547,37.728055,10.5950969863,-174.371973755,-163.511500793,-12030.6179537,-373.551131051,-235358.64367,-5.71793128525,-12.10082549,-378.010140232,-17.2826771315,-9479.74617279,-2662.17885089,Pennsylvania,PA,3,9.68570398433,18.6598521654,3.98249819556,44.449286974,8.20838483997,87.1359422781,87.0498588438,5.75119908764,5.61480240143,43.700217009,78.2275624762,40.0606110797,86.7109239027,84.78638654,41.6228574504,86.031003249,60.9278132806,47.5129011945,83.46944425,4.34274681706,26.1585342578,19.9189611579,27.5304995783,4.13050538919,7.87460015963,30.3486620308,4.86783690433,20.4230888619,28.8845028297,23.358344317,1,2,1,5,1,9,9,1,1,5,8,5,9,9,5,9,7,5.0,9.0,1,3,2,3,1,1,4,1,3,3.0,3.0,4% (9%ile),14% (18%ile),0% (3%ile),0% (44%ile),1% (8%ile),23% (87%ile),9% (5%ile),7% (5%ile),0.69 = fraction pre-1960 (87%ile),4%ile,0.651 ug/m3 (43%ile),26%ile,48 lifetime risk per million (78%ile),19%ile,1.5  (40%ile),27%ile,940 daily vehicles/meters distance (86%ile),4%ile,0.023 toxicity-weighted concentration/meters distance (84%ile),7%ile,0.048 sites/km distance (41%ile),30%ile,1.5 facilities/km distance (86%ile),4%ile,0.069 facilities/km distance (60%ile),20%ile,37.7 ppb (47%ile),28%ile,10.6 ug/m3 (83%ile),23%ile,1572336.0,0.0,0,0,7693.93896185,2722192.49654,1572336.0
165175,165176,420034220004,2095,2095,1309,694,767,214,0.10214797136,10,0.00477326968974,17,0.012987012987,0,0.0,196,0.0935560859189,349,0.166587112172,192,0.250325945241,0.0534606205249,0.0633419086879,112.0,132.701298701,-641.529350956,-252.049078408,0.6507527504,47.88016552,1.48668090482,10.488341719,0.00344984113586,0.0517206987452,0.659341721502,0.0643891503524,37.728055,10.5950969863,-160.591441178,-417.476989597,-30716.5315097,-953.749435947,-6728.5790556,-2.21317434479,-33.180346297,-422.987066654,-41.3075298342,-24203.654637,-6797.06569294,Pennsylvania,PA,3,24.0134799163,0.60405253247,7.53828552105,44.449286974,80.9852916902,69.2717550362,56.5846756448,1.61305361871,3.88697571481,43.700217009,78.2275624762,40.0606110797,17.7508207422,75.0118349184,44.1302183886,67.2004722961,58.3590119725,47.5129011945,83.46944425,5.2913931058,7.8475774964,2.55045459021,6.84626144726,35.0394514136,10.5642868807,14.6223306729,4.10461657047,7.68206416339,5.5246781167,3.52747761738,3,1,1,5,9,7,6,1,1,5,8,5,2,8,5,7,6,5.0,9.0,1,1,1,1,4,2,2,1,1,1.0,1.0,10% (24%ile),0% (0%ile),1% (7%ile),0% (44%ile),9% (80%ile),17% (69%ile),5% (1%ile),6% (3%ile),0.25 = fraction pre-1960 (56%ile),5%ile,0.651 ug/m3 (43%ile),7%ile,48 lifetime risk per million (78%ile),2%ile,1.5  (40%ile),6%ile,10 daily vehicles/meters distance (17%ile),35%ile,0.0034 toxicity-weighted concentration/meters distance (75%ile),10%ile,0.052 sites/km distance (44%ile),14%ile,0.66 facilities/km distance (67%ile),4%ile,0.064 facilities/km distance (58%ile),7%ile,37.7 ppb (47%ile),5%ile,10.6 ug/m3 (83%ile),3%ile,9366004.0,0.0,0,0,24735.7390138,16227280.1682,9366004.0
165176,165177,420034230001,1004,1004,776,524,524,171,0.1703187251,171,0.1703187251,24,0.0309278350515,29,0.0553435114504,43,0.042828685259,120,0.119521912351,122,0.232824427481,0.1703187251,0.098209899052,171.0,98.6027386482,-190.118600649,-85.7835995942,1.3088725536,59.6160685475,2.1846985902,1342.00185141,0.0269378388349,0.0488554087785,1.21299317842,0.0685631610626,37.54912,10.6360964384,-44.2642543495,-248.841018318,-11334.1235284,-415.351838808,-255139.514058,-5.1213842238,-9.28832195108,-230.612565677,-13.0351322373,-7138.78614999,-2022.11977122,Pennsylvania,PA,3,35.5389016435,24.8113084023,16.6830101248,73.7135319085,32.5837249917,46.3707272206,54.782004801,23.4696697064,18.8192686122,79.5756839595,95.9009771518,73.7348231155,90.3939702754,85.4992560271,42.1049631638,81.5276640536,60.806232321,44.9909734811,83.9829644784,25.6352023179,17.3710303469,21.551189791,24.910899503,3.78732515194,8.16488555513,34.3170983345,9.36629355104,25.1711330313,36.6574711089,31.126318884,4,3,2,8,4,5,6,3,2,8,11,8,10,9,5,9,7,5.0,9.0,3,2,3,3,1,1,4,1,3,4.0,4.0,17% (35%ile),17% (24%ile),3% (16%ile),6% (73%ile),4% (32%ile),12% (46%ile),17% (23%ile),10% (18%ile),0.23 = fraction pre-1960 (54%ile),25%ile,1.31 ug/m3 (79%ile),17%ile,60 lifetime risk per million (95%ile),21%ile,2.2  (73%ile),24%ile,1300 daily vehicles/meters distance (90%ile),3%ile,0.027 toxicity-weighted concentration/meters distance (85%ile),8%ile,0.049 sites/km distance (42%ile),34%ile,1.2 facilities/km distance (81%ile),9%ile,0.069 facilities/km distance (60%ile),25%ile,37.5 ppb (44%ile),36%ile,10.6 ug/m3 (83%ile),31%ile,396948.0,0.0,0,0,4336.36262148,687164.889872,396948.0
165177,165178,420034230002,974,974,711,442,487,91,0.0934291581109,140,0.143737166324,22,0.0309423347398,22,0.0497737556561,110,0.112936344969,188,0.193018480493,377,0.774127310062,0.118583162217,0.103972873382,115.5,101.269578674,-234.828204215,-77.6072076286,1.3088725536,59.6160685475,2.1846985902,1551.27632845,0.0553068715208,0.0477783484634,1.42342520246,0.0719526069215,37.54912,10.6360964384,-181.786926056,-307.360191309,-13999.5343194,-513.028846689,-364283.434452,-12.98761332,-11.21970377,-334.260384129,-16.896501472,-8817.59241947,-2497.65542648,Pennsylvania,PA,3,22.3383376172,19.918832541,16.6882127215,71.8519924525,89.976756585,78.8027684158,91.1334353386,11.6876664757,21.9656020685,79.5756839595,95.9009771518,73.7348231155,91.6373033683,88.3722782926,41.3529827389,84.9453081723,62.6926277853,44.9909734811,83.9829644784,3.89551433011,13.1466137735,15.8625787416,19.6982773892,2.47262704161,5.94413869133,31.4703377063,5.82678349411,20.8037614746,30.9952882533,25.1243759263,3,2,2,8,9,8,10,2,3,8,11,8,10,9,5,9,7,5.0,9.0,1,2,2,2,1,1,4,1,3,4.0,3.0,9% (22%ile),14% (19%ile),3% (16%ile),5% (71%ile),11% (89%ile),19% (78%ile),12% (11%ile),10% (21%ile),0.77 = fraction pre-1960 (91%ile),3%ile,1.31 ug/m3 (79%ile),13%ile,60 lifetime risk per million (95%ile),15%ile,2.2  (73%ile),19%ile,1600 daily vehicles/meters distance (91%ile),2%ile,0.055 toxicity-weighted concentration/meters distance (88%ile),5%ile,0.048 sites/km distance (41%ile),31%ile,1.4 facilities/km distance (84%ile),5%ile,0.072 facilities/km distance (62%ile),20%ile,37.5 ppb (44%ile),30%ile,10.6 ug/m3 (83%ile),25%ile,279913.0,50410.0,0,0,3787.72767135,571716.231972,330323.0
165178,165179,420034230003,817,817,556,341,402,32,0.0391676866585,288,0.352509179927,22,0.0395683453237,0,0.0,51,0.062423500612,89,0.108935128519,343,0.853233830846,0.195838433293,0.100433973507,160.0,82.054556355,-133.858462879,-67.9889081311,1.3088725536,59.6160685475,2.1846985902,1778.33559732,0.0498618155494,0.0489020848123,1.27896259568,0.0708808142149,37.54912,10.6360964384,-114.212569073,-175.203668129,-7980.11529863,-292.440395137,-238045.269539,-6.67442598577,-6.54595790454,-171.199967137,-9.48799683839,-5026.26748564,-1423.73152027,Pennsylvania,PA,3,10.2472738569,56.5415175035,21.3625182105,44.449286974,54.4374394794,40.5437468953,95.063071588,29.4012624444,20.0273250223,79.5756839595,95.9009771518,73.7348231155,92.7094249976,87.9972568133,42.1334727112,82.683741256,62.0888109446,44.9909734811,83.9829644784,10.0637207989,24.7542394136,31.0599214384,33.2518881632,4.08634476782,7.45870201715,39.3130362682,12.7062835353,30.3653648716,44.1533906283,39.7762920004,2,6,3,5,6,5,11,3,3,8,11,8,10,9,5,9,7,5.0,9.0,2,3,4,4,1,1,4,2,4,5.0,4.0,4% (10%ile),35% (56%ile),4% (21%ile),0% (44%ile),6% (54%ile),11% (40%ile),20% (29%ile),10% (20%ile),0.85 = fraction pre-1960 (95%ile),10%ile,1.31 ug/m3 (79%ile),24%ile,60 lifetime risk per million (95%ile),31%ile,2.2  (73%ile),33%ile,1800 daily vehicles/meters distance (92%ile),4%ile,0.05 toxicity-weighted concentration/meters distance (87%ile),7%ile,0.049 sites/km distance (42%ile),39%ile,1.3 facilities/km distance (82%ile),12%ile,0.071 facilities/km distance (62%ile),30%ile,37.5 ppb (44%ile),44%ile,10.6 ug/m3 (83%ile),39%ile,230158.0,38463.0,0,0,3051.34592709,464935.829217,268621.0
165179,165180,420034240001,1243,1243,796,448,508,191,0.153660498793,533,0.428801287208,79,0.0992462311558,37,0.0825892857143,83,0.0667739340306,207,0.166532582462,386,0.759842519685,0.291230893001,0.166267303227,362.0,206.670257912,-85.0820922381,-21.6088441156,1.8591875334,83.9838868413,3.30103602001,999.27248601,0.0626868199653,0.0520836014917,1.12329941976,0.0738885542365,37.5542933333,10.6221813699,-64.6489913463,-158.183565205,-7145.52480675,-280.859051136,-85020.1938257,-5.33352579841,-4.43138178621,-95.5726648428,-6.28659278689,-3195.19784932,-903.757415081,Pennsylvania,PA,3,32.9907786588,67.6714673203,49.4643920865,80.5659333937,58.9679934969,69.2540326546,90.4271484796,48.4895780033,52.8856019127,91.6513771288,99.5665734577,93.1060031704,87.4449386716,88.8596951578,44.3794627997,79.7954164077,63.6874418671,45.0578842622,83.8052819708,19.7068675613,26.8654158196,33.8459604578,34.111282387,10.8963596391,8.05027629757,44.2708796433,20.6843753554,36.5914791766,50.2318573982,47.5665892466,4,7,5,9,6,7,10,5,6,10,11,10,9,9,5,8,7,5.0,9.0,2,3,4,4,2,1,5,3,4,6.0,5.0,15% (32%ile),43% (67%ile),10% (49%ile),8% (80%ile),7% (58%ile),17% (69%ile),29% (48%ile),17% (52%ile),0.76 = fraction pre-1960 (90%ile),19%ile,1.86 ug/m3 (91%ile),26%ile,84 lifetime risk per million (99%ile),33%ile,3.3  (93%ile),34%ile,1000 daily vehicles/meters distance (87%ile),10%ile,0.063 toxicity-weighted concentration/meters distance (88%ile),8%ile,0.052 sites/km distance (44%ile),44%ile,1.1 facilities/km distance (79%ile),20%ile,0.074 facilities/km distance (63%ile),36%ile,37.6 ppb (45%ile),50%ile,10.6 ug/m3 (83%ile),47%ile,361289.0,0.0,0,0,5299.13171205,625401.825592,361289.0
165180,165181,420034240002,604,604,523,377,424,17,0.0281456953642,315,0.521523178808,86,0.164435946463,0,0.0,0,0.0,135,0.223509933775,292,0.688679245283,0.274834437086,0.156269125735,166.0,94.386551944,-51.2466481992,-16.5390937716,1.8591875334,83.9838868413,3.30103602001,836.498807645,0.11439326812,0.0527614909811,1.20185279304,0.0752967065375,37.5542933333,10.6221813699,-35.2925030051,-95.2771294605,-4303.89270336,-169.16703161,-42867.7601144,-5.8622715677,-2.70384956678,-61.5909272724,-3.85870383048,-1924.53165882,-544.351191769,Pennsylvania,PA,3,7.47078003606,78.6003028273,69.1656930873,44.449286974,3.97333749288,86.4534716664,86.7625116598,45.6614983211,48.6585099543,91.6513771288,99.5665734577,93.1060031704,85.3372007896,90.9361112773,44.8094126945,81.3254044585,64.3747138307,45.0578842622,83.8052819708,28.9276902912,36.3908028935,44.4229562328,43.6530601244,17.1468547775,7.80916918775,49.3563842583,28.086644267,42.981828657,53.9217389715,52.537740181,1,8,7,5,1,9,9,5,5,10,11,10,9,10,5,9,7,5.0,9.0,3,4,5,5,2,1,5,3,5,6.0,6.0,3% (7%ile),52% (78%ile),16% (69%ile),0% (44%ile),0% (3%ile),22% (86%ile),27% (45%ile),16% (48%ile),0.69 = fraction pre-1960 (86%ile),28%ile,1.86 ug/m3 (91%ile),36%ile,84 lifetime risk per million (99%ile),44%ile,3.3  (93%ile),43%ile,840 daily vehicles/meters distance (85%ile),17%ile,0.11 toxicity-weighted concentration/meters distance (90%ile),7%ile,0.053 sites/km distance (44%ile),49%ile,1.2 facilities/km distance (81%ile),28%ile,0.075 facilities/km distance (64%ile),42%ile,37.6 ppb (45%ile),53%ile,10.6 ug/m3 (83%ile),52%ile,532927.0,575884.0,0,0,11663.9715862,1919214.01577,1108811.0
165181,165182,420034240003,535,535,441,384,467,138,0.257943925234,309,0.577570093458,68,0.154195011338,24,0.0625,30,0.0560747663551,121,0.226168224299,239,0.511777301927,0.417757009346,0.222408670114,223.5,118.988638511,31.0712635985,20.7349622564,1.8591875334,83.9838868413,3.30103602001,2072.94889909,0.106946909697,0.0554861326332,1.03523563227,0.0809867877394,37.5542933333,10.6221813699,15.9015674519,57.7673059293,2609.48548607,102.567360326,64409.1416699,3.32297562226,1.72402425311,32.1660792169,2.51636182985,1166.85934742,330.044597334,Pennsylvania,PA,3,46.9820277503,84.0273078225,66.6995077621,75.887839143,47.4065984376,86.9889701064,76.7429641199,65.5335097035,70.7009004795,91.6513771288,99.5665734577,93.1060031704,93.7103143045,90.7104018325,46.6186920715,77.9710385372,67.1136457691,45.0578842622,83.8052819708,71.0468613115,65.7759614248,63.7538224845,63.5324189901,80.2140530954,91.5769702461,62.7096942739,67.2911175991,64.5206674093,61.3493102562,61.9101548061,5,9,7,8,5,9,8,7,8,10,11,10,10,10,5,8,7,5.0,9.0,8,7,7,7,9,10,7,7,7,7.0,7.0,26% (46%ile),58% (84%ile),15% (66%ile),6% (75%ile),6% (47%ile),23% (86%ile),42% (65%ile),22% (70%ile),0.51 = fraction pre-1960 (76%ile),71%ile,1.86 ug/m3 (91%ile),65%ile,84 lifetime risk per million (99%ile),63%ile,3.3  (93%ile),63%ile,2100 daily vehicles/meters distance (93%ile),80%ile,0.11 toxicity-weighted concentration/meters distance (90%ile),91%ile,0.055 sites/km distance (46%ile),62%ile,1 facilities/km distance (77%ile),67%ile,0.081 facilities/km distance (67%ile),64%ile,37.6 ppb (45%ile),61%ile,10.6 ug/m3 (83%ile),61%ile,293606.0,0.0,0,0,6396.61296567,508231.283266,293606.0
165182,165183,420034240004,1044,1033,714,402,513,327,0.313218390805,462,0.447241045499,99,0.138655462185,0,0.0,67,0.0641762452107,104,0.0996168582375,327,0.637426900585,0.380229718152,0.177151333656,396.959825751,184.945992337,21.4540298567,-6.78641515796,1.8591875334,83.9838868413,3.30103602001,2184.31311156,0.0578156317215,0.0548612395043,0.903701294976,0.0795664641785,37.5542933333,10.6221813699,13.6753757566,39.8870648508,1801.79281578,70.8205253313,46862.3187118,1.24037828914,1.1769946703,19.388034564,1.70702129808,805.690930421,227.888596252,Pennsylvania,PA,3,52.8806372194,69.976469142,62.5325352252,44.449286974,56.2872442632,35.3651749754,84.0375345093,61.1737589541,57.0566399754,91.6513771288,99.5665734577,93.1060031704,94.0485260572,88.544327874,46.1961313994,74.6942433421,66.4503985737,45.0578842622,83.8052819708,70.2712055489,64.0613519992,62.3325275164,62.2090771771,78.2532339911,89.5624472108,61.5530891344,64.8501528779,62.9776461699,60.5967855997,60.9784494329,6,7,7,5,6,4,9,7,6,10,11,10,10,9,5,8,7,5.0,9.0,8,7,7,7,8,9,7,7,7,7.0,7.0,31% (52%ile),45% (69%ile),14% (62%ile),0% (44%ile),6% (56%ile),10% (35%ile),38% (61%ile),18% (57%ile),0.64 = fraction pre-1960 (84%ile),70%ile,1.86 ug/m3 (91%ile),64%ile,84 lifetime risk per million (99%ile),62%ile,3.3  (93%ile),62%ile,2200 daily vehicles/meters distance (94%ile),78%ile,0.058 toxicity-weighted concentration/meters distance (88%ile),89%ile,0.055 sites/km distance (46%ile),61%ile,0.9 facilities/km distance (74%ile),64%ile,0.08 facilities/km distance (66%ile),62%ile,37.6 ppb (45%ile),60%ile,10.6 ug/m3 (83%ile),60%ile,208528.0,0.0,0,0,3191.68435313,360985.101531,208528.0
165183,165184,420034250001,684,684,540,314,338,60,0.0877192982456,145,0.211988304094,51,0.0944444444444,0,0.0,55,0.0804093567251,107,0.156432748538,319,0.943786982249,0.14985380117,0.105165692008,102.5,71.9333333334,-143.521038689,-53.6844508875,1.3405506306,57.0493506075,1.94184609789,962.375659106,0.0150419601856,0.0595925968136,0.438788983729,0.0891123600726,37.6040133333,10.5962824658,-135.453287994,-192.397218919,-8187.78205572,-278.695768943,-138121.154204,-2.15883774975,-8.55279139286,-62.9754507101,-12.7894984777,-5396.96705248,-1520.78946573,Pennsylvania,PA,3,21.235852816,32.522389514,47.5412893595,44.449286974,71.4968156282,64.9508447815,98.7544824926,18.7282084789,22.5954372636,80.6561887955,93.9489596548,63.9980458341,87.0101365584,82.8349203677,49.1622301237,57.8369106849,70.5014053662,45.786021192,83.4796673799,7.50700074989,22.8074881099,30.398008517,34.2854168358,7.19274141495,10.6294227119,35.5470001533,27.6876951126,25.4933250072,42.8256748771,38.2706373601,3,4,5,5,8,7,11,2,3,9,10,7,9,9,5,6,8,5.0,9.0,1,3,4,4,1,2,4,3,3,5.0,4.0,9% (21%ile),21% (32%ile),9% (47%ile),0% (44%ile),8% (71%ile),16% (64%ile),15% (18%ile),11% (22%ile),0.94 = fraction pre-1960 (98%ile),7%ile,1.34 ug/m3 (80%ile),22%ile,57 lifetime risk per million (93%ile),30%ile,1.9  (63%ile),34%ile,960 daily vehicles/meters distance (87%ile),7%ile,0.015 toxicity-weighted concentration/meters distance (82%ile),10%ile,0.06 sites/km distance (49%ile),35%ile,0.44 facilities/km distance (57%ile),27%ile,0.089 facilities/km distance (70%ile),25%ile,37.6 ppb (45%ile),42%ile,10.6 ug/m3 (83%ile),38%ile,284461.0,0.0,0,0,3393.62939249,492573.550469,284461.0
165184,165185,420034250002,1018,1018,736,421,444,80,0.0785854616896,392,0.385068762279,73,0.0991847826087,9,0.021377672209,3,0.00294695481336,122,0.119842829077,328,0.738738738739,0.231827111984,0.117834410446,236.0,119.955429834,-130.154118985,-67.0020326467,1.3405506306,57.0493506075,1.94184609789,217.631499147,0.0159636142555,0.061043840395,0.635262311599,0.0926210541942,37.6040133333,10.5962824658,-96.1498897005,-174.47818628,-7425.20796696,-252.739268075,-28325.6360348,-2.07773014923,-7.94510726606,-82.6820064904,-12.0550117081,-4894.31722569,-1379.14980884,Pennsylvania,PA,3,19.2904348764,61.4738830989,49.4408668207,57.7432348779,4.1701060374,46.5548960471,89.3486818118,37.2852399318,29.533677645,80.6561887955,93.9489596548,63.9980458341,64.1475385145,83.1306775822,49.9926722277,66.3678874817,71.8143054576,45.786021192,83.4796673799,12.9273839424,24.8378959974,32.9080447258,36.3592079451,21.0948958407,10.7385839011,36.6060115043,22.9928114533,26.4928058501,44.6188915061,40.4422138101,2,7,5,6,1,5,9,4,3,9,10,7,7,9,5,7,8,5.0,9.0,2,3,4,4,3,2,4,3,3,5.0,5.0,8% (19%ile),39% (61%ile),10% (49%ile),2% (57%ile),0% (4%ile),12% (46%ile),23% (37%ile),12% (29%ile),0.74 = fraction pre-1960 (89%ile),12%ile,1.34 ug/m3 (80%ile),24%ile,57 lifetime risk per million (93%ile),32%ile,1.9  (63%ile),36%ile,220 daily vehicles/meters distance (64%ile),21%ile,0.016 toxicity-weighted concentration/meters distance (83%ile),10%ile,0.061 sites/km distance (49%ile),36%ile,0.64 facilities/km distance (66%ile),22%ile,0.093 facilities/km distance (71%ile),26%ile,37.6 ppb (45%ile),44%ile,10.6 ug/m3 (83%ile),40%ile,295477.0,0.0,0,0,5291.05346266,511613.104237,295477.0
165185,165186,420034250003,1125,1125,812,525,572,28,0.0248888888889,385,0.342222222222,54,0.0665024630542,0,0.0,9,0.008,155,0.137777777778,478,0.835664335664,0.183555555555,0.0965652253239,206.5,108.635878489,-198.139866265,-97.9723192424,1.3405506306,57.0493506075,1.94184609789,810.084588521,0.0309569093114,0.0591390584278,0.951642609027,0.0887781415056,37.6040133333,10.5962824658,-165.578419711,-265.616522669,-11303.7506999,-384.757126143,-160510.052033,-6.13379787095,-11.7178051279,-188.558339285,-17.5904890852,-7450.8541729,-2099.54599067,Pennsylvania,PA,3,6.65432873721,54.9152866271,35.1208469187,44.449286974,5.33299334315,56.0071874124,94.2205801348,26.5939558679,17.9288928597,80.6561887955,93.9489596548,63.9980458341,84.9385748426,86.1131229267,48.8886462674,75.9514178002,70.3869153812,45.786021192,83.4796673799,4.94290253605,16.0085462596,21.6390089676,26.8170197934,6.22043084647,7.68219505702,30.8150727545,11.5860899379,20.1373747757,35.5551547113,30.0757422305,1,6,4,5,1,6,10,3,2,9,10,7,9,9,5,8,8,5.0,9.0,1,2,3,3,1,1,4,2,3,4.0,4.0,2% (6%ile),34% (54%ile),7% (35%ile),0% (44%ile),1% (5%ile),14% (56%ile),18% (26%ile),10% (17%ile),0.84 = fraction pre-1960 (94%ile),4%ile,1.34 ug/m3 (80%ile),16%ile,57 lifetime risk per million (93%ile),21%ile,1.9  (63%ile),26%ile,810 daily vehicles/meters distance (84%ile),6%ile,0.031 toxicity-weighted concentration/meters distance (86%ile),7%ile,0.059 sites/km distance (48%ile),30%ile,0.95 facilities/km distance (75%ile),11%ile,0.089 facilities/km distance (70%ile),20%ile,37.6 ppb (45%ile),35%ile,10.6 ug/m3 (83%ile),30%ile,439389.0,0.0,0,0,5667.70276667,760656.299232,439389.0
